temp1,smoke1,soil,flame1,temp2,smoke2,flame2,humidity,label
46.7,808,3455,0,50.1,952,1,37.0,PROBABLE_FIRE
73.4,1297,4117,0,84.4,1142,0,22.2,CONFIRMED_FIRE
55.0,1470,3857,0,57.3,1270,0,13.7,CONFIRMED_FIRE
39.9,594,4007,1,40.3,783,1,36.1,HIGH_RISK
47.6,1371,3320,0,48.4,1097,0,19.0,CONFIRMED_FIRE
38.0,472,3405,1,37.5,618,1,40.0,HIGH_RISK
34.7,402,1637,1,34.7,561,1,83.0,SAFE
44.3,1063,3415,0,47.7,834,1,12.3,PROBABLE_FIRE
32.9,613,2149,1,32.3,471,1,78.7,SAFE
44.1,993,3755,1,48.5,1071,1,24.4,PROBABLE_FIRE
24.3,485,1101,1,26.3,563,1,61.9,SAFE
44.2,785,3649,1,46.3,704,1,18.3,HIGH_RISK
46.0,1394,4201,0,50.6,1468,0,7.7,CONFIRMED_FIRE
41.2,549,3903,1,41.7,778,1,22.1,HIGH_RISK
62.5,1286,3012,0,72.2,1379,0,14.4,CONFIRMED_FIRE
37.1,769,4043,1,37.3,684,1,22.4,HIGH_RISK
32.3,475,1894,1,29.3,587,1,71.4,SAFE
38.4,729,3874,1,41.2,588,0,13.1,PROBABLE_FIRE
48.4,953,3475,1,53.1,1006,1,23.8,PROBABLE_FIRE
62.9,1631,3394,0,63.7,1324,0,8.6,CONFIRMED_FIRE
37.5,486,3797,1,41.1,801,1,26.7,HIGH_RISK
38.5,410,3737,1,39.2,734,1,40.8,HIGH_RISK
28.4,536,1072,1,26.8,541,1,50.4,SAFE
38.9,990,3285,1,40.9,781,0,31.6,PROBABLE_FIRE
44.3,555,3682,1,45.8,492,1,32.9,HIGH_RISK
53.3,1142,3743,1,58.8,1070,1,13.2,PROBABLE_FIRE
46.2,617,3490,0,52.8,605,1,35.3,PROBABLE_FIRE
40.6,421,4100,1,38.6,816,1,29.5,HIGH_RISK
58.1,1211,2911,1,62.9,1060,1,28.4,PROBABLE_FIRE
27.6,397,2475,1,26.0,602,1,91.0,SAFE
23.4,306,1791,1,24.9,534,1,57.0,SAFE
48.8,1481,4202,0,54.2,1305,0,13.5,CONFIRMED_FIRE
25.6,499,1292,1,25.4,528,1,77.4,SAFE
44.7,702,3145,0,46.0,748,0,16.6,PROBABLE_FIRE
35.4,450,3996,1,34.7,446,1,47.1,HIGH_RISK
43.7,945,3993,1,46.1,941,1,15.0,PROBABLE_FIRE
24.3,390,1132,1,22.3,398,1,75.9,SAFE
51.7,853,3726,1,55.1,654,0,38.1,PROBABLE_FIRE
49.0,674,3876,1,54.4,694,1,40.9,HIGH_RISK
61.1,1235,3580,0,68.7,1112,0,15.0,CONFIRMED_FIRE
64.3,1127,3720,0,73.4,1323,1,10.7,CONFIRMED_FIRE
52.3,1083,3773,0,54.7,1004,1,18.8,CONFIRMED_FIRE
45.3,998,3751,1,47.7,1273,1,21.7,PROBABLE_FIRE
49.6,1148,3550,1,52.7,1055,0,23.0,PROBABLE_FIRE
49.4,1203,3127,1,45.5,1173,1,23.5,PROBABLE_FIRE
30.4,494,3954,1,32.4,733,1,29.8,HIGH_RISK
47.1,1136,3443,1,43.9,1096,1,16.5,PROBABLE_FIRE
30.1,448,2310,1,31.4,632,1,53.4,SAFE
61.6,1141,3396,0,64.9,1227,0,14.6,CONFIRMED_FIRE
20.1,595,1087,1,20.5,597,1,86.7,SAFE
44.6,1098,2833,1,45.5,1013,1,24.0,PROBABLE_FIRE
55.4,1140,3641,0,62.8,1307,0,14.7,CONFIRMED_FIRE
29.9,490,2331,1,30.2,518,1,87.6,SAFE
64.4,1316,4530,0,73.5,1201,1,10.4,CONFIRMED_FIRE
55.4,1051,4307,1,57.8,1264,1,33.1,PROBABLE_FIRE
45.7,991,3555,0,45.3,1039,0,16.7,PROBABLE_FIRE
35.4,444,971,1,33.0,317,1,56.3,SAFE
29.1,608,2065,1,30.8,529,1,50.3,SAFE
33.6,344,2726,1,32.5,433,1,59.7,SAFE
33.0,518,2311,1,35.1,299,1,91.7,SAFE
23.5,576,1262,1,21.6,646,1,74.6,SAFE
42.9,441,3907,1,43.1,480,1,32.8,HIGH_RISK
52.7,924,3396,1,58.0,1174,1,32.7,PROBABLE_FIRE
46.7,976,3909,0,54.3,1476,0,15.3,CONFIRMED_FIRE
53.3,1298,3552,0,58.8,1133,0,16.8,CONFIRMED_FIRE
40.9,507,4033,1,38.9,486,1,33.7,HIGH_RISK
40.0,388,3777,1,42.6,625,1,27.9,HIGH_RISK
47.9,1106,3904,0,52.9,629,0,42.0,PROBABLE_FIRE
46.8,1150,3312,0,55.5,1146,0,12.0,CONFIRMED_FIRE
62.4,1336,4087,0,65.9,1192,0,14.5,CONFIRMED_FIRE
30.4,538,2486,1,28.7,409,1,90.7,SAFE
18.8,473,2003,1,18.4,559,1,60.5,SAFE
25.6,299,2049,1,28.1,507,1,67.4,SAFE
56.4,1305,3752,0,58.0,1324,0,19.3,CONFIRMED_FIRE
53.6,1134,3405,0,53.8,1354,0,8.8,CONFIRMED_FIRE
49.7,1051,3895,0,60.7,1137,0,19.8,CONFIRMED_FIRE
56.9,1441,3904,0,58.6,979,1,8.2,CONFIRMED_FIRE
29.7,587,1786,1,29.5,650,1,71.1,SAFE
40.9,840,3474,1,45.2,651,0,15.8,PROBABLE_FIRE
58.6,1501,4048,0,57.9,1113,1,13.7,CONFIRMED_FIRE
47.4,1326,3714,1,54.9,1406,0,11.8,CONFIRMED_FIRE
40.7,1021,3039,1,42.6,1226,1,33.1,PROBABLE_FIRE
44.1,1198,3622,1,43.9,905,1,28.4,PROBABLE_FIRE
29.5,325,2249,1,30.0,458,1,67.2,SAFE
39.3,598,3698,1,34.6,552,1,32.0,HIGH_RISK
46.6,1288,3885,0,48.5,1019,0,17.6,CONFIRMED_FIRE
41.5,579,3296,1,40.8,408,1,29.3,HIGH_RISK
53.0,619,3762,1,52.3,915,0,22.4,PROBABLE_FIRE
22.0,537,1685,1,22.6,612,1,85.7,SAFE
49.7,1413,3723,0,46.5,1132,1,5.2,CONFIRMED_FIRE
47.0,685,3535,1,46.1,1015,0,13.5,PROBABLE_FIRE
44.5,592,3735,1,44.2,648,1,36.0,HIGH_RISK
19.3,607,2582,1,17.1,321,1,81.2,SAFE
55.7,972,4329,1,58.4,1198,1,25.4,PROBABLE_FIRE
23.1,559,1258,1,23.0,540,1,52.9,SAFE
36.6,681,3771,1,40.8,725,1,27.0,HIGH_RISK
47.8,899,3998,0,49.8,971,0,27.8,PROBABLE_FIRE
42.7,735,3343,1,46.6,512,1,39.7,HIGH_RISK
31.9,788,4092,1,36.4,630,1,34.1,HIGH_RISK
21.7,599,1603,1,20.7,506,1,70.1,SAFE
43.1,1266,4033,1,49.9,1207,0,8.6,CONFIRMED_FIRE
47.8,997,3396,1,47.8,1223,1,18.5,PROBABLE_FIRE
63.3,1234,3638,0,71.3,1286,0,24.7,CONFIRMED_FIRE
45.0,1083,3911,1,54.7,1475,0,15.5,CONFIRMED_FIRE
38.9,486,4178,1,40.2,762,1,30.8,HIGH_RISK
35.0,595,3863,1,35.0,466,1,34.8,HIGH_RISK
26.3,356,1997,1,29.5,675,1,77.3,SAFE
47.8,1117,3538,0,53.5,1376,0,17.3,CONFIRMED_FIRE
26.8,456,1949,1,27.1,415,1,67.9,SAFE
31.3,512,2230,1,31.2,304,1,83.1,SAFE
30.0,403,1773,1,28.5,330,1,76.4,SAFE
51.8,1145,3687,0,61.3,1342,0,15.8,CONFIRMED_FIRE
47.3,1001,4358,1,52.6,1210,1,36.1,PROBABLE_FIRE
30.1,310,1924,1,32.8,423,1,62.8,SAFE
25.3,507,1057,1,24.6,427,1,74.7,SAFE
46.9,1320,4035,0,49.5,1169,0,25.1,CONFIRMED_FIRE
57.9,1483,3341,0,62.9,1232,0,9.0,CONFIRMED_FIRE
41.7,594,3622,1,44.4,432,1,18.4,HIGH_RISK
32.5,612,2256,1,33.5,552,1,79.0,SAFE
52.9,1385,2957,0,54.2,1432,0,23.4,CONFIRMED_FIRE
34.1,558,2790,1,37.4,377,1,89.5,SAFE
50.1,1354,3319,0,46.7,1331,0,14.3,CONFIRMED_FIRE
32.5,613,1464,1,34.8,366,1,71.1,SAFE
28.1,552,2346,1,26.9,556,1,83.7,SAFE
43.2,935,3812,1,42.0,1057,1,31.8,PROBABLE_FIRE
42.3,612,4014,1,41.0,751,1,38.3,HIGH_RISK
44.4,1108,4169,1,47.8,1094,1,21.1,PROBABLE_FIRE
36.9,605,3426,1,36.2,601,1,42.0,HIGH_RISK
46.9,1010,3812,1,52.2,1379,0,12.1,CONFIRMED_FIRE
32.6,572,1396,1,34.7,472,1,81.6,SAFE
20.9,475,2252,1,21.4,335,1,81.7,SAFE
20.1,564,2005,1,18.9,305,1,80.0,SAFE
43.9,647,3150,1,46.3,552,0,30.5,PROBABLE_FIRE
62.1,912,2545,1,67.4,937,1,16.6,PROBABLE_FIRE
40.6,1130,3536,1,41.9,914,0,12.9,PROBABLE_FIRE
46.9,862,3224,0,52.8,828,1,13.0,PROBABLE_FIRE
43.2,1275,3683,1,46.6,1237,0,16.4,CONFIRMED_FIRE
69.0,1468,3832,0,74.1,905,0,16.4,CONFIRMED_FIRE
38.6,660,4098,1,41.4,813,1,18.4,HIGH_RISK
24.2,443,1771,1,21.6,440,1,69.7,SAFE
55.6,1232,3473,0,58.9,1407,0,5.0,CONFIRMED_FIRE
66.6,1200,3865,0,65.0,1044,0,11.1,CONFIRMED_FIRE
54.7,1397,3433,1,63.6,1520,0,14.4,CONFIRMED_FIRE
44.2,1275,3702,1,47.3,1019,1,17.9,PROBABLE_FIRE
54.1,1173,3715,1,65.0,1311,0,7.8,CONFIRMED_FIRE
41.9,752,3789,1,39.2,424,1,38.8,HIGH_RISK
47.0,1229,3027,1,47.5,1053,1,20.7,PROBABLE_FIRE
26.6,391,1270,1,25.8,494,1,86.4,SAFE
18.9,638,2571,1,20.0,470,1,82.9,SAFE
51.2,1189,4166,0,53.0,1582,0,15.2,CONFIRMED_FIRE
21.5,285,2327,1,20.3,562,1,82.7,SAFE
41.3,1150,3055,1,43.2,1024,1,20.8,PROBABLE_FIRE
47.8,1287,3887,1,52.5,1228,1,25.7,PROBABLE_FIRE
59.0,1467,3410,0,66.9,1028,0,9.3,CONFIRMED_FIRE
43.2,1101,3317,1,52.0,1146,0,20.3,CONFIRMED_FIRE
22.1,337,2192,1,22.8,301,1,75.7,SAFE
59.1,1204,3158,0,67.5,1229,0,17.6,CONFIRMED_FIRE
26.9,346,981,1,25.7,386,1,67.8,SAFE
21.7,616,1402,1,21.7,606,1,77.8,SAFE
60.9,1306,4259,0,72.8,1087,0,20.3,CONFIRMED_FIRE
40.9,1221,3363,1,48.3,1247,0,15.9,CONFIRMED_FIRE
53.1,957,4215,0,62.8,1238,0,17.3,CONFIRMED_FIRE
55.7,1357,3843,0,64.9,1490,0,17.6,CONFIRMED_FIRE
32.4,590,1955,1,32.9,626,1,83.7,SAFE
19.6,652,2223,1,18.8,574,1,79.2,SAFE
40.8,653,3443,1,40.6,712,1,33.6,HIGH_RISK
58.5,1218,3804,0,60.8,1189,1,5.0,CONFIRMED_FIRE
27.9,326,2002,1,26.8,454,1,69.5,SAFE
56.0,1341,4087,0,61.9,1223,0,8.8,CONFIRMED_FIRE
40.6,486,3751,1,44.3,659,1,27.0,HIGH_RISK
41.7,1207,3990,0,52.4,1461,0,11.6,CONFIRMED_FIRE
37.4,738,4304,1,39.7,742,1,24.6,HIGH_RISK
38.4,563,4124,1,42.2,800,1,23.5,HIGH_RISK
29.5,505,1602,1,31.9,529,1,46.9,SAFE
43.7,746,3435,1,44.6,599,1,15.5,HIGH_RISK
51.3,1276,3548,1,57.3,1326,0,16.1,CONFIRMED_FIRE
40.7,973,3230,1,46.2,771,0,35.1,PROBABLE_FIRE
19.8,390,1750,1,20.1,530,1,75.8,SAFE
28.5,439,2142,1,29.7,430,1,67.5,SAFE
35.9,620,4021,1,38.1,406,1,24.1,HIGH_RISK
47.7,892,3423,0,49.5,664,0,29.1,PROBABLE_FIRE
64.4,1239,3453,0,67.4,1245,1,16.4,CONFIRMED_FIRE
53.2,1477,3432,0,58.1,1239,0,13.0,CONFIRMED_FIRE
52.4,1012,3709,0,60.5,1289,0,13.2,CONFIRMED_FIRE
41.5,681,3883,1,42.5,689,1,24.8,HIGH_RISK
28.7,392,2071,1,30.0,346,1,73.5,SAFE
48.1,1183,3613,0,57.3,1274,1,8.1,CONFIRMED_FIRE
49.9,671,3522,1,51.8,789,0,32.1,PROBABLE_FIRE
52.2,1167,3661,1,51.3,976,1,15.6,PROBABLE_FIRE
34.4,436,1552,1,32.2,372,1,61.7,SAFE
51.3,1498,4039,0,48.7,1231,1,5.9,CONFIRMED_FIRE
68.6,1272,3979,0,75.2,1173,0,13.9,CONFIRMED_FIRE
48.9,1175,3634,0,56.7,1219,0,6.8,CONFIRMED_FIRE
43.8,699,4094,1,47.6,636,1,39.9,HIGH_RISK
23.8,537,2131,1,21.7,363,1,72.8,SAFE
59.1,1356,4435,1,67.1,1438,0,8.0,CONFIRMED_FIRE
47.4,840,3494,0,52.4,668,0,25.4,PROBABLE_FIRE
42.4,746,3619,1,42.1,874,1,36.9,HIGH_RISK
35.1,870,3074,0,41.2,910,0,17.5,PROBABLE_FIRE
56.0,1426,3813,0,55.7,1064,1,10.2,CONFIRMED_FIRE
51.6,1012,4239,0,63.4,1466,0,8.3,CONFIRMED_FIRE
42.4,635,3315,1,39.0,673,1,39.4,HIGH_RISK
44.5,962,3396,1,47.8,1080,0,15.8,PROBABLE_FIRE
36.5,679,3945,1,36.9,723,1,37.9,HIGH_RISK
49.1,1048,3876,1,49.2,1073,1,30.3,PROBABLE_FIRE
50.0,1452,3412,0,47.0,1023,1,9.3,CONFIRMED_FIRE
43.9,405,3652,1,50.2,581,1,40.1,HIGH_RISK
43.2,1370,3681,1,47.8,1317,0,15.5,CONFIRMED_FIRE
42.8,563,3842,1,42.6,429,1,25.4,HIGH_RISK
66.0,1214,3891,0,71.0,897,1,14.2,CONFIRMED_FIRE
50.1,1344,4076,0,51.5,1334,0,18.3,CONFIRMED_FIRE
43.5,601,3948,1,43.6,578,1,21.1,HIGH_RISK
19.9,561,1160,1,19.7,387,1,59.2,SAFE
21.9,329,1946,1,23.3,356,1,65.9,SAFE
21.4,657,1013,1,21.8,518,1,58.1,SAFE
31.8,625,968,1,33.0,311,1,65.0,SAFE
45.0,704,3528,1,41.7,775,1,26.0,HIGH_RISK
30.4,358,2344,1,28.6,632,1,61.2,SAFE
44.1,837,3550,1,46.6,717,1,33.2,HIGH_RISK
35.0,411,1726,1,31.7,528,1,66.0,SAFE
58.8,1061,3490,0,64.3,1212,0,15.7,CONFIRMED_FIRE
32.4,427,2124,1,33.8,620,1,88.7,SAFE
40.8,409,3677,1,42.9,604,1,29.8,HIGH_RISK
31.8,417,2325,1,32.2,462,1,77.7,SAFE
28.2,476,1922,1,29.9,517,1,60.7,SAFE
24.5,583,1557,1,22.2,453,1,68.5,SAFE
38.5,784,3140,1,41.9,1026,0,27.6,PROBABLE_FIRE
29.0,428,2542,1,27.4,402,1,75.5,SAFE
22.3,308,1959,1,21.8,452,1,85.2,SAFE
43.1,1082,3762,1,46.8,1067,1,12.1,PROBABLE_FIRE
55.0,1423,3636,0,59.6,1208,0,13.1,CONFIRMED_FIRE
48.4,1512,3883,0,59.1,1173,0,17.8,CONFIRMED_FIRE
20.2,418,1156,1,22.2,331,1,83.0,SAFE
41.4,445,4065,1,42.7,397,1,37.1,HIGH_RISK
53.4,998,3558,1,51.0,677,0,18.7,PROBABLE_FIRE
28.0,429,969,1,24.6,671,1,52.8,SAFE
56.7,1476,3470,0,69.4,1072,0,10.5,CONFIRMED_FIRE
37.8,967,3263,1,41.2,1255,1,20.8,PROBABLE_FIRE
55.5,1084,3671,0,58.3,1296,1,16.4,CONFIRMED_FIRE
33.1,421,908,1,33.6,532,1,72.0,SAFE
48.1,1264,3471,0,50.3,1196,0,17.7,CONFIRMED_FIRE
26.4,296,2525,1,25.8,588,1,55.9,SAFE
51.7,1263,3493,1,62.6,1486,0,15.8,CONFIRMED_FIRE
43.5,520,3288,1,49.8,414,1,29.5,HIGH_RISK
44.3,653,3726,1,44.0,704,1,25.7,HIGH_RISK
59.5,1183,3595,0,61.8,1004,1,14.2,CONFIRMED_FIRE
64.9,1419,3436,0,65.1,1103,0,9.3,CONFIRMED_FIRE
53.9,1259,3700,0,61.1,1067,0,19.3,CONFIRMED_FIRE
22.7,335,2503,1,25.0,465,1,69.4,SAFE
25.1,555,1553,1,23.3,510,1,51.8,SAFE
44.3,1122,3417,0,54.0,1356,0,5.4,CONFIRMED_FIRE
64.5,1431,4076,0,68.2,1364,0,13.9,CONFIRMED_FIRE
51.9,1291,3955,0,51.3,1061,1,8.7,CONFIRMED_FIRE
44.1,691,3481,0,45.2,728,1,20.3,PROBABLE_FIRE
21.1,631,2105,1,19.4,634,1,69.8,SAFE
29.7,341,2768,1,27.7,552,1,79.7,SAFE
29.5,588,2712,1,29.6,562,1,62.8,SAFE
55.1,1305,3930,0,57.1,1324,1,17.6,CONFIRMED_FIRE
27.4,628,1638,1,27.0,401,1,68.6,SAFE
49.9,986,3573,0,52.3,1518,0,5.4,CONFIRMED_FIRE
19.3,553,2267,1,21.9,538,1,52.4,SAFE
24.7,560,2014,1,26.3,615,1,85.7,SAFE
52.2,1222,4302,0,53.8,1072,0,10.0,CONFIRMED_FIRE
21.4,594,1434,1,23.0,286,1,86.8,SAFE
47.1,975,3795,1,56.9,1049,0,13.9,CONFIRMED_FIRE
62.1,1364,4014,1,76.6,1527,0,17.6,CONFIRMED_FIRE
46.5,1032,3093,1,59.2,651,0,26.6,PROBABLE_FIRE
19.7,664,1962,1,18.7,311,1,80.4,SAFE
46.7,990,3869,0,48.9,779,1,21.9,PROBABLE_FIRE
38.5,618,3497,1,43.4,602,1,31.7,HIGH_RISK
63.6,1195,3579,0,73.6,1133,0,22.2,CONFIRMED_FIRE
41.5,701,4084,1,40.6,754,1,37.7,HIGH_RISK
59.8,1507,3534,0,66.5,1047,0,17.8,CONFIRMED_FIRE
32.7,476,3845,1,32.6,694,1,31.0,HIGH_RISK
55.7,1451,3330,0,60.5,1144,0,15.9,CONFIRMED_FIRE
39.2,805,3653,1,39.8,740,1,22.4,HIGH_RISK
53.2,1045,3500,1,55.9,1438,0,7.3,CONFIRMED_FIRE
27.3,546,970,1,23.6,453,1,55.5,SAFE
37.4,514,3949,1,42.6,657,1,20.7,HIGH_RISK
21.2,381,1578,1,21.6,552,1,61.5,SAFE
29.4,515,1790,1,30.5,489,1,65.8,SAFE
45.4,760,3719,1,48.7,456,1,37.9,HIGH_RISK
42.4,549,3464,1,43.4,478,1,21.6,HIGH_RISK
48.0,1255,3792,1,46.2,997,1,11.3,PROBABLE_FIRE
44.0,486,3546,1,47.0,463,1,28.4,HIGH_RISK
49.6,1339,3855,0,52.8,1091,0,6.3,CONFIRMED_FIRE
49.0,649,3535,1,55.3,944,0,39.0,PROBABLE_FIRE
43.9,524,4124,1,40.1,483,1,30.7,HIGH_RISK
44.9,875,3144,0,46.5,613,1,19.8,PROBABLE_FIRE
31.1,404,1023,1,32.1,369,1,70.2,SAFE
41.9,599,3666,1,39.5,790,1,47.6,HIGH_RISK
47.4,1303,2861,1,53.3,1129,1,10.7,PROBABLE_FIRE
37.5,877,3534,1,35.9,784,0,12.7,PROBABLE_FIRE
26.4,486,1334,1,30.1,554,1,63.8,SAFE
55.1,1518,3761,0,54.6,1131,0,7.2,CONFIRMED_FIRE
50.2,1357,3793,0,55.6,1319,1,10.8,CONFIRMED_FIRE
27.2,433,2104,1,28.7,318,1,62.2,SAFE
26.4,437,1240,1,30.2,483,1,61.0,SAFE
21.5,564,1497,1,19.5,450,1,63.4,SAFE
43.4,1012,2852,1,45.4,1153,1,25.6,PROBABLE_FIRE
36.7,928,3254,1,37.0,1205,1,30.2,PROBABLE_FIRE
49.2,899,3654,1,51.2,753,0,35.4,PROBABLE_FIRE
30.7,285,2559,1,30.2,444,1,51.5,SAFE
22.2,576,1811,1,22.4,384,1,60.5,SAFE
46.0,1068,3740,1,48.9,765,0,19.5,PROBABLE_FIRE
30.7,407,1641,1,32.3,538,1,71.7,SAFE
53.8,1495,3523,0,52.6,1176,1,16.6,CONFIRMED_FIRE
27.0,586,1110,1,28.3,363,1,84.7,SAFE
41.3,399,3485,1,47.7,634,1,20.6,HIGH_RISK
43.9,1136,2887,1,45.7,1128,1,13.6,PROBABLE_FIRE
56.6,1353,4398,1,62.1,1539,0,18.6,CONFIRMED_FIRE
35.1,394,1940,1,37.6,482,1,59.9,SAFE
46.6,1181,3829,0,53.2,1253,1,12.3,CONFIRMED_FIRE
27.2,293,1372,1,27.5,654,1,87.3,SAFE
27.0,282,987,1,28.6,607,1,78.8,SAFE
40.5,798,3396,0,41.8,919,0,24.6,PROBABLE_FIRE
33.2,591,3903,1,33.8,626,1,45.0,HIGH_RISK
40.0,444,3923,1,42.6,479,1,30.1,HIGH_RISK
29.3,332,1444,1,29.2,392,1,59.9,SAFE
28.0,650,2288,1,26.4,477,1,83.4,SAFE
28.1,589,2056,1,27.5,370,1,72.9,SAFE
31.9,466,2546,1,30.8,458,1,66.2,SAFE
29.0,505,2159,1,28.1,556,1,61.8,SAFE
30.6,457,2032,1,31.7,400,1,57.3,SAFE
44.9,1398,3874,0,49.8,1354,0,22.2,CONFIRMED_FIRE
56.2,1209,3668,1,55.4,1005,1,17.5,PROBABLE_FIRE
45.3,872,3218,1,48.2,1381,1,31.2,PROBABLE_FIRE
26.9,539,2302,1,27.6,338,1,59.8,SAFE
37.6,465,3917,1,42.3,607,1,23.3,HIGH_RISK
51.9,1246,3775,0,54.2,1113,1,16.5,CONFIRMED_FIRE
49.0,1206,4166,0,50.6,876,1,13.5,CONFIRMED_FIRE
33.3,487,2356,1,36.8,460,1,81.7,SAFE
21.4,401,2882,1,20.7,527,1,92.1,SAFE
52.4,1278,3265,0,54.6,1436,0,18.3,CONFIRMED_FIRE
40.4,1185,3530,1,38.1,1263,1,20.5,PROBABLE_FIRE
41.4,628,3063,1,45.5,669,0,20.9,PROBABLE_FIRE
43.5,746,3857,1,46.5,745,1,35.3,HIGH_RISK
25.8,402,2112,1,25.0,351,1,82.8,SAFE
32.7,414,1198,1,31.1,674,1,51.6,SAFE
28.3,578,1459,1,27.9,333,1,61.1,SAFE
47.0,841,3618,1,48.6,452,1,43.8,HIGH_RISK
42.0,885,3502,1,47.9,835,0,33.8,PROBABLE_FIRE
55.7,802,3257,1,62.0,901,0,15.0,PROBABLE_FIRE
45.8,1418,3692,0,47.1,1268,0,17.0,CONFIRMED_FIRE
30.9,420,1970,1,31.1,541,1,82.4,SAFE
39.7,1170,3052,1,47.2,1261,0,10.9,CONFIRMED_FIRE
20.5,337,1176,1,20.7,353,1,70.4,SAFE
40.0,794,3716,1,42.0,1029,0,18.3,PROBABLE_FIRE
37.3,866,3821,1,35.9,565,1,33.5,HIGH_RISK
37.8,1058,3246,0,39.7,812,0,26.5,PROBABLE_FIRE
24.9,359,1754,1,23.1,466,1,82.7,SAFE
66.2,1319,4114,0,72.0,1505,0,24.0,CONFIRMED_FIRE
45.6,871,3292,1,46.7,999,1,27.8,PROBABLE_FIRE
23.4,596,1586,1,24.1,599,1,74.3,SAFE
22.6,370,1526,1,21.1,632,1,76.9,SAFE
65.7,1497,3741,0,72.7,1204,1,13.5,CONFIRMED_FIRE
47.0,1213,3412,0,57.1,1573,0,6.8,CONFIRMED_FIRE
41.0,1075,3971,0,43.2,900,1,30.4,PROBABLE_FIRE
52.1,1194,3852,1,52.2,1079,1,14.8,PROBABLE_FIRE
60.3,1171,3277,0,68.2,1359,0,9.9,CONFIRMED_FIRE
60.3,1172,4025,0,67.3,912,0,17.2,CONFIRMED_FIRE
37.5,378,2056,1,40.0,392,1,53.7,SAFE
26.2,445,1910,1,25.4,519,1,79.9,SAFE
41.8,638,3389,1,45.4,498,1,25.1,HIGH_RISK
64.6,1155,3386,0,70.3,1084,0,11.2,CONFIRMED_FIRE
53.5,1404,3681,0,61.6,1343,0,8.4,CONFIRMED_FIRE
41.6,438,3587,1,44.8,518,1,44.7,HIGH_RISK
51.5,1314,4048,0,54.1,997,0,14.1,CONFIRMED_FIRE
35.1,446,2110,1,32.9,483,1,59.6,SAFE
47.6,969,3488,1,51.1,948,0,30.6,PROBABLE_FIRE
49.2,1197,3792,0,55.0,1213,0,9.7,CONFIRMED_FIRE
36.6,589,4085,1,38.5,426,1,28.3,HIGH_RISK
23.8,352,1392,1,21.0,553,1,62.9,SAFE
37.9,548,4055,1,36.1,385,1,35.5,HIGH_RISK
35.6,626,1854,1,39.3,504,1,57.0,SAFE
27.1,463,882,1,27.1,402,1,55.1,SAFE
28.5,566,1253,1,29.4,411,1,81.6,SAFE
38.1,690,3882,1,40.1,897,1,40.8,HIGH_RISK
45.3,802,3136,1,49.1,999,0,25.4,PROBABLE_FIRE
39.6,717,4072,1,38.6,765,1,21.0,HIGH_RISK
35.6,436,3688,1,39.0,488,1,40.2,HIGH_RISK
44.8,545,3684,1,51.1,463,1,37.8,HIGH_RISK
61.0,1508,3933,0,64.9,1223,0,14.1,CONFIRMED_FIRE
50.1,1075,3373,0,66.2,1269,0,11.8,CONFIRMED_FIRE
40.5,652,4105,1,40.5,626,1,38.5,HIGH_RISK
38.0,697,3381,1,40.5,491,1,44.0,HIGH_RISK
39.5,664,3814,1,41.6,642,1,17.1,HIGH_RISK
48.0,1330,3738,0,48.2,1074,1,12.2,CONFIRMED_FIRE
24.8,616,1252,1,23.5,583,1,86.3,SAFE
45.6,704,3937,1,45.2,698,1,23.2,HIGH_RISK
26.6,415,1640,1,26.6,647,1,58.4,SAFE
37.1,541,3594,1,39.9,488,1,41.1,HIGH_RISK
50.6,1163,3230,0,57.7,1204,0,7.0,CONFIRMED_FIRE
44.4,707,3988,1,45.5,440,1,18.5,HIGH_RISK
55.6,1389,4410,1,58.6,1391,0,12.1,CONFIRMED_FIRE
40.6,673,3767,1,40.2,735,1,15.8,HIGH_RISK
40.5,670,3936,1,43.6,559,1,34.4,HIGH_RISK
46.1,688,3593,1,46.2,485,1,17.1,HIGH_RISK
61.9,1069,3945,0,63.4,1014,0,16.0,CONFIRMED_FIRE
46.1,1208,3593,0,51.5,1319,0,10.9,CONFIRMED_FIRE
55.6,920,3821,0,55.3,955,1,12.5,PROBABLE_FIRE
41.5,811,3644,1,44.7,652,1,16.3,HIGH_RISK
42.3,674,3508,0,44.7,1030,0,37.4,PROBABLE_FIRE
54.6,888,3559,1,55.4,969,1,30.7,PROBABLE_FIRE
42.2,394,3682,1,43.9,854,1,29.6,HIGH_RISK
35.1,469,3826,1,35.4,545,1,20.5,HIGH_RISK
41.0,639,3487,1,41.3,856,1,29.5,HIGH_RISK
28.2,475,1774,1,29.2,440,1,69.1,SAFE
49.8,1045,3451,0,55.4,1158,0,10.5,CONFIRMED_FIRE
45.1,574,3887,1,49.3,634,1,21.6,HIGH_RISK
65.2,1119,3789,0,64.9,1069,0,20.8,CONFIRMED_FIRE
35.9,408,3860,1,37.0,592,1,27.6,HIGH_RISK
40.3,967,3378,0,44.2,709,0,20.3,PROBABLE_FIRE
50.8,1231,3477,0,56.8,1039,0,11.0,CONFIRMED_FIRE
20.0,485,1200,1,19.2,504,1,74.3,SAFE
50.5,1050,3829,1,54.9,1310,0,5.3,CONFIRMED_FIRE
32.3,386,1764,1,29.6,673,1,70.4,SAFE
55.4,829,3767,1,56.8,1121,0,11.9,PROBABLE_FIRE
47.0,1095,3785,0,54.7,1319,1,8.2,CONFIRMED_FIRE
